303,2,"Landewadi",7,26,FALSE
303,2,"Empatronics company",8,27,FALSE
303,2,"Century enka Company",8,28,FALSE
303,2,"Atlas",8,29,FALSE
303,2,"Bhosari",8,30,FALSE
303,2,"Shastri Chowk",9,31,FALSE
303,2,"Dighi Corner(Odha)",9,32,FALSE
303,2,"Gajanan mandir",10,33,FALSE
303,2,"Magzine",10,34,FALSE
303,2,"Saimandir",10,35,FALSE
303,2,"Dyaneshwar Old House",11,36,FALSE
303,2,"Tapkir wasti",11,37,FALSE
303,2,"Aamba",11,38,FALSE
303,2,"Chincha",11,39,FALSE
303,2,"Charholi Phata",12,40,FALSE
303,2,"Paduka Mandir",12,41,FALSE
303,2,"Dehu Phata",12,42,FALSE
303,2,"S.T.Stand",12,43,FALSE
303,2,"Alandi",13,44,FALSE
304,1,"Chinchwad Gao",1,1,TRUE
304,1,"Lpro Company",1,2,TRUE
304,1,"Auditorium",1,3,TRUE
304,1,"Lokmanya Hospital",2,4,TRUE
304,1,"Chinchwad Station",2,5,TRUE
304,1,"M.I.D.C",2,6,TRUE
304,1,"Mohannagar",3,7,TRUE
304,1,"Morwadi Phata",3,8,TRUE
304,1,"Sanghvi College",3,9,TRUE
304,1,"Exide Battery",3,10,TRUE
304,1,"K.S.B.Chowk",4,11,TRUE
304,1,"Telco Company",4,12,TRUE
304,1,"Telco Hostel",4,13,TRUE
304,1,"Yashwantnagar",4,14,TRUE
304,1,"Gawali matha",5,15,TRUE
304,1,"Zenith Company",5,16,TRUE
304,1,"Power House",5,17,TRUE
304,1,"Century enka Company",5,18,TRUE
304,1,"Electronic house",5,19,TRUE
304,1,"Landewadi",6,20,TRUE
304,1,"Gawhane Wasti",6,21,TRUE
304,1,"Bhosari",7,22,TRUE
304,2,"Bhosari",1,1,FALSE
304,2,"Gawhane Wasti",2,2,FALSE
304,2,"Landewadi",2,3,FALSE
304,2,"Electronic house",3,4,FALSE
304,2,"Century enka Company",3,5,FALSE
304,2,"Power House",3,6,FALSE
304,2,"Zenith Company",3,7,FALSE
304,2,"Gawali matha",3,8,FALSE
304,2,"Yashwantnagar",4,9,FALSE
304,2,"Telco Hostel",4,10,FALSE
304,2,"Telco Company",4,11,FALSE
304,2,"K.S.B.Chowk",4,12,FALSE
304,2,"Exide Battery",5,13,FALSE
304,2,"Sanghvi College",5,14,FALSE
304,2,"Morwadi Phata",5,15,FALSE
304,2,"Mohannagar",5,16,FALSE
304,2,"M.I.D.C",6,17,FALSE
304,2,"Chinchwad Station",6,18,FALSE
304,2,"Lokmanya Hospital",6,19,FALSE
304,2,"Auditorium",7,20,FALSE
304,2,"Lpro Company",7,21,FALSE
304,2,"Chinchwad Gao",7,22,FALSE
